flight_no;amount;fare_conditions;seat_no;additional_money
PG0488;10900;Economy;17D;false
PG0488;10900;Economy;17E;false
PG0488;10900;Economy;17F;false
PG0488;10900;Economy;18A;false
PG0488;10900;Economy;18C;false
PG0488;10900;Economy;18D;false
PG0488;10900;Economy;18E;false
PG0488;10900;Economy;18F;false
PG0488;10900;Economy;19A;false
PG0488;10900;Economy;19C;false
PG0488;10900;Economy;19D;false
PG0488;10900;Economy;19E;false
PG0488;10900;Economy;19F;false
PG0488;10900;Economy;20A;false
PG0488;10900;Economy;20C;false
PG0488;10900;Economy;20D;false
PG0488;10900;Economy;20E;false
PG0488;10900;Economy;20F;false
PG0488;10900;Economy;4A;false
PG0488;10900;Economy;4C;false
PG0488;10900;Economy;4D;false
PG0488;10900;Economy;4E;false
PG0488;10900;Economy;4F;false
PG0488;10900;Economy;5A;false
PG0488;10900;Economy;5C;false
PG0488;10900;Economy;5D;false
PG0488;10900;Economy;5E;false
PG0488;10900;Economy;5F;false
PG0488;11900;Economy;6A;true
PG0488;11900;Economy;6C;true
PG0488;11900;Economy;6D;true
PG0488;11900;Economy;6E;true
PG0488;11900;Economy;6F;true
PG0488;10900;Economy;7A;false
PG0488;10900;Economy;7C;false
PG0488;10900;Economy;7D;false
PG0488;10900;Economy;7E;false
PG0488;10900;Economy;7F;false
PG0488;10900;Economy;8A;false
PG0488;10900;Economy;8C;false
PG0488;10900;Economy;8D;false
PG0488;10900;Economy;8E;false
PG0488;10900;Economy;8F;false
PG0488;10900;Economy;9A;false
PG0488;10900;Economy;9C;false
PG0488;10900;Economy;9D;false
PG0488;10900;Economy;9E;false
PG0488;10900;Economy;9F;false
PG0489;32600;Business;1A;false
PG0489;32600;Business;1C;false
PG0489;32600;Business;1D;false
PG0489;32600;Business;1F;false
PG0489;32600;Business;2A;false
PG0489;32600;Business;2C;false
PG0489;32600;Business;2D;false
PG0489;32600;Business;2F;false
PG0489;32600;Business;3A;false
PG0489;32600;Business;3C;false
PG0489;32600;Business;3D;false
PG0489;32600;Business;3F;false
PG0489;10900;Economy;10A;false
PG0489;10900;Economy;10C;false
PG0489;10900;Economy;10D;false
PG0489;10900;Economy;10E;false
PG0489;10900;Economy;10F;false
PG0489;10900;Economy;11A;false
PG0489;10900;Economy;11C;false
PG0489;10900;Economy;11D;false
PG0489;10900;Economy;11E;false
PG0489;10900;Economy;11F;false
PG0489;10900;Economy;12A;false
PG0489;10900;Economy;12C;false
PG0489;10900;Economy;12D;false
PG0489;10900;Economy;12E;false
PG0489;10900;Economy;12F;false
PG0489;10900;Economy;13A;false
PG0489;10900;Economy;13C;false
PG0489;10900;Economy;13D;false
PG0489;10900;Economy;13E;false
PG0489;10900;Economy;13F;false
PG0489;10900;Economy;14A;false
PG0489;10900;Economy;14C;false
PG0489;10900;Economy;14D;false
PG0489;10900;Economy;14E;false
PG0489;10900;Economy;14F;false
PG0489;10900;Economy;15A;false
PG0489;10900;Economy;15C;false
PG0489;10900;Economy;15D;false
PG0489;10900;Economy;15E;false
PG0489;10900;Economy;15F;false
PG0489;10900;Economy;16A;false
PG0489;10900;Economy;16C;false
PG0489;10900;Economy;16D;false
PG0489;10900;Economy;16E;false
PG0489;10900;Economy;16F;false
PG0489;10900;Economy;17A;false
PG0489;10900;Economy;17C;false
PG0489;10900;Economy;17D;false
PG0489;10900;Economy;17E;false
PG0489;10900;Economy;17F;false
PG0489;10900;Economy;18A;false
PG0489;10900;Economy;18C;false
PG0489;10900;Economy;18D;false
PG0489;10900;Economy;18E;false
PG0489;10900;Economy;18F;false
PG0489;10900;Economy;19A;false
PG0489;10900;Economy;19C;false
PG0489;10900;Economy;19D;false
PG0489;10900;Economy;19E;false
PG0489;10900;Economy;19F;false
PG0489;10900;Economy;20A;false
PG0489;10900;Economy;20C;false
PG0489;10900;Economy;20D;false
PG0489;10900;Economy;20E;false
PG0489;10900;Economy;20F;false
PG0489;10900;Economy;4A;false
PG0489;10900;Economy;4C;false
PG0489;10900;Economy;4D;false
PG0489;10900;Economy;4E;false
PG0489;10900;Economy;4F;false
PG0489;10900;Economy;5A;false
PG0489;10900;Economy;5C;false
PG0489;10900;Economy;5D;false
PG0489;10900;Economy;5E;false
PG0489;10900;Economy;5F;false
PG0489;11900;Economy;6A;true
PG0489;11900;Economy;6C;true
PG0489;11900;Economy;6D;true
PG0489;11900;Economy;6E;true
PG0489;11900;Economy;6F;true
PG0489;10900;Economy;7A;false
PG0489;10900;Economy;7C;false
PG0489;10900;Economy;7D;false
PG0489;10900;Economy;7E;false
PG0489;10900;Economy;7F;false
PG0489;10900;Economy;8A;false
PG0489;10900;Economy;8C;false
PG0489;10900;Economy;8D;false
PG0489;10900;Economy;8E;false
PG0489;10900;Economy;8F;false
PG0489;10900;Economy;9A;false
PG0489;10900;Economy;9C;false
PG0489;10900;Economy;9D;false
PG0489;10900;Economy;9E;false
PG0489;10900;Economy;9F;false
PG0493;11000;Economy;1A;false
PG0493;11000;Economy;1B;false
PG0493;11000;Economy;2A;false
PG0493;11000;Economy;2B;false
PG0493;11000;Economy;3A;false
PG0493;11000;Economy;3B;false
PG0493;11000;Economy;4A;false
PG0493;11000;Economy;4B;false
PG0493;11000;Economy;5A;false
PG0493;11000;Economy;5B;false
PG0493;11000;Economy;6A;false
PG0493;11000;Economy;6B;false
PG0494;11000;Economy;1A;false
PG0494;11000;Economy;1B;false
PG0494;11000;Economy;2A;false
PG0494;11000;Economy;2B;false
PG0494;11000;Economy;3A;false
PG0494;11000;Economy;3B;false
PG0494;11000;Economy;4A;false
PG0494;11000;Economy;4B;false
PG0494;11000;Economy;5A;false
PG0494;11000;Economy;5B;false
PG0494;11000;Economy;6A;false
PG0494;11000;Economy;6B;false
PG0498;105900;Business;1A;false
PG0498;105900;Business;1C;false
PG0498;105900;Business;1D;false
PG0498;105900;Business;1F;false
PG0498;105900;Business;2A;false
PG0498;105900;Business;2C;false
PG0498;105900;Business;2D;false
PG0498;105900;Business;2F;false
PG0498;105900;Business;3A;false
PG0498;105900;Business;3C;false
PG0498;105900;Business;3D;false
PG0498;105900;Business;3F;false
PG0498;105900;Business;4A;false
PG0498;105900;Business;4C;false
PG0498;105900;Business;4D;false
PG0498;105900;Business;4F;false
PG0498;105900;Business;5A;false
PG0498;105900;Business;5C;false
PG0498;105900;Business;5D;false
PG0498;105900;Business;5F;false
PG0498;35300;Economy;10A;false
PG0498;35300;Economy;10B;false
PG0498;35300;Economy;10C;false
PG0498;35300;Economy;10D;false
PG0498;35300;Economy;10E;false
PG0498;35300;Economy;10F;false
PG0498;35300;Economy;11A;false
PG0498;35300;Economy;11B;false
PG0498;35300;Economy;11C;false
PG0498;35300;Economy;11D;false
PG0498;35300;Economy;11E;false
PG0498;35300;Economy;11F;false
PG0498;35300;Economy;12A;false
PG0498;35300;Economy;12B;false
PG0498;35300;Economy;12C;false
PG0498;35300;Economy;12D;false
PG0498;35300;Economy;12E;false
PG0498;35300;Economy;12F;false
PG0498;35300;Economy;13A;false
PG0498;35300;Economy;13B;false
PG0498;35300;Economy;13C;false
PG0498;35300;Economy;13D;false
PG0498;35300;Economy;13E;false
PG0498;35300;Economy;13F;false
PG0498;35300;Economy;14A;false
PG0498;35300;Economy;14B;false
PG0498;35300;Economy;14C;false
PG0498;35300;Economy;14D;false
PG0498;35300;Economy;14E;false
PG0498;35300;Economy;14F;false
PG0498;35300;Economy;15A;false
PG0498;35300;Economy;15B;false
PG0498;35300;Economy;15C;false
PG0498;35300;Economy;15D;false
PG0498;35300;Economy;15E;false
PG0498;35300;Economy;15F;false
PG0498;35300;Economy;16A;false
PG0498;35300;Economy;16B;false
PG0498;35300;Economy;16C;false
PG0498;35300;Economy;16D;false
PG0498;35300;Economy;16E;false
PG0498;35300;Economy;16F;false
PG0498;35300;Economy;17A;false
PG0498;35300;Economy;17B;false
PG0498;35300;Economy;17C;false
PG0498;35300;Economy;17D;false
PG0498;35300;Economy;17E;false
PG0498;35300;Economy;17F;false
PG0498;35300;Economy;18A;false
PG0498;35300;Economy;18B;false
PG0498;35300;Economy;18C;false
PG0498;35300;Economy;18D;false
PG0498;35300;Economy;18E;false
PG0498;35300;Economy;18F;false
PG0498;35300;Economy;19A;false
PG0498;35300;Economy;19B;false
PG0498;35300;Economy;19C;false
PG0498;35300;Economy;19D;false
PG0498;35300;Economy;19E;false
PG0498;35300;Economy;19F;false
PG0498;35300;Economy;20A;false
PG0498;35300;Economy;20B;false
PG0498;35300;Economy;20C;false
PG0498;35300;Economy;20D;false
PG0498;35300;Economy;20E;false
PG0498;35300;Economy;20F;false
PG0498;35300;Economy;21A;false
PG0498;35300;Economy;21B;false
PG0498;35300;Economy;21C;false
PG0498;35300;Economy;21D;false
PG0498;35300;Economy;21E;false
PG0498;35300;Economy;21F;false
PG0498;35300;Economy;6A;false
PG0498;35300;Economy;6B;false
PG0498;35300;Economy;6C;false
PG0498;35300;Economy;6D;false
PG0498;35300;Economy;6E;false
PG0498;35300;Economy;6F;false
PG0498;35300;Economy;7A;false
PG0498;35300;Economy;7B;false
PG0498;35300;Economy;7C;false
PG0498;35300;Economy;7D;false
PG0498;35300;Economy;7E;false
PG0498;35300;Economy;7F;false
PG0498;35300;Economy;8A;false
PG0498;38800;Economy;8B;true
PG0498;38800;Economy;8C;true
PG0498;38800;Economy;8D;true
PG0498;38800;Economy;8E;true
PG0498;35300;Economy;8F;false
PG0498;35300;Economy;9A;false
PG0498;35300;Economy;9B;false
PG0498;35300;Economy;9C;false
PG0498;35300;Economy;9D;false
PG0498;35300;Economy;9E;false
PG0498;35300;Economy;9F;false
PG0499;105900;Business;1A;false
PG0499;105900;Business;1C;false
PG0499;105900;Business;1D;false
PG0499;105900;Business;1F;false
PG0499;105900;Business;2A;false
PG0499;105900;Business;2C;false
PG0499;105900;Business;2D;false
PG0499;105900;Business;2F;false
PG0499;105900;Business;3A;false
PG0499;105900;Business;3C;false
PG0499;105900;Business;3D;false
PG0499;105900;Business;3F;false
PG0499;105900;Business;4A;false
PG0499;105900;Business;4C;false
PG0499;105900;Business;4D;false
PG0499;105900;Business;4F;false
PG0499;105900;Business;5A;false
PG0499;105900;Business;5C;false
PG0499;105900;Business;5D;false
PG0499;105900;Business;5F;false
PG0499;35300;Economy;10A;false
PG0499;35300;Economy;10B;false
PG0499;35300;Economy;10C;false
PG0499;35300;Economy;10D;false
PG0499;35300;Economy;10E;false
PG0499;35300;Economy;10F;false
PG0499;35300;Economy;11A;false
PG0499;35300;Economy;11B;false
PG0499;35300;Economy;11C;false
PG0499;35300;Economy;11D;false
PG0499;35300;Economy;11E;false
PG0499;35300;Economy;11F;false
PG0499;35300;Economy;12A;false
PG0499;35300;Economy;12B;false
PG0499;35300;Economy;12C;false
PG0499;35300;Economy;12D;false
PG0499;35300;Economy;12E;false
PG0499;35300;Economy;12F;false
PG0499;35300;Economy;13A;false
PG0499;35300;Economy;13B;false
PG0499;35300;Economy;13C;false
PG0499;35300;Economy;13D;false
PG0499;35300;Economy;13E;false
PG0499;35300;Economy;13F;false
PG0499;35300;Economy;14A;false
PG0499;35300;Economy;14B;false
PG0499;35300;Economy;14C;false
PG0499;35300;Economy;14D;false
PG0499;35300;Economy;14E;false
PG0499;35300;Economy;14F;false
PG0499;35300;Economy;15A;false
PG0499;35300;Economy;15B;false
PG0499;35300;Economy;15C;false
PG0499;35300;Economy;15D;false
PG0499;35300;Economy;15E;false
PG0499;35300;Economy;15F;false
PG0499;35300;Economy;16A;false
PG0499;35300;Economy;16B;false
PG0499;35300;Economy;16C;false
PG0499;35300;Economy;16D;false
PG0499;35300;Economy;16E;false
PG0499;35300;Economy;16F;false
PG0499;35300;Economy;17A;false
PG0499;35300;Economy;17B;false
PG0499;35300;Economy;17C;false
PG0499;35300;Economy;17D;false
PG0499;35300;Economy;17E;false
PG0499;35300;Economy;17F;false
PG0499;35300;Economy;18A;false
PG0499;35300;Economy;18B;false
PG0499;35300;Economy;18C;false
PG0499;35300;Economy;18D;false
PG0499;35300;Economy;18E;false
PG0499;35300;Economy;18F;false
PG0499;35300;Economy;19A;false
PG0499;35300;Economy;19B;false
PG0499;35300;Economy;19C;false
PG0499;35300;Economy;19D;false
PG0499;35300;Economy;19E;false
PG0499;35300;Economy;19F;false
PG0499;35300;Economy;20A;false
PG0499;35300;Economy;20B;false
PG0499;35300;Economy;20C;false
PG0499;35300;Economy;20D;false
PG0499;35300;Economy;20E;false
PG0499;35300;Economy;20F;false
PG0499;35300;Economy;21A;false
PG0499;35300;Economy;21B;false
PG0499;35300;Economy;21C;false
PG0499;35300;Economy;21D;false
PG0499;35300;Economy;21E;false
PG0499;35300;Economy;21F;false
PG0499;35300;Economy;6A;false
PG0499;35300;Economy;6B;false
PG0499;35300;Economy;6C;false
PG0499;35300;Economy;6D;false
PG0499;35300;Economy;6E;false
PG0499;35300;Economy;6F;false
PG0499;35300;Economy;7A;false
PG0499;35300;Economy;7B;false
PG0499;35300;Economy;7C;false
PG0499;35300;Economy;7D;false
PG0499;35300;Economy;7E;false
PG0499;35300;Economy;7F;false
PG0499;35300;Economy;8A;false
PG0499;38800;Economy;8B;true
PG0499;38800;Economy;8C;true
PG0499;38800;Economy;8D;true
PG0499;38800;Economy;8E;true
PG0499;35300;Economy;8F;false
PG0499;35300;Economy;9A;false
PG0499;35300;Economy;9B;false
PG0499;35300;Economy;9C;false
PG0499;35300;Economy;9D;false
PG0499;35300;Economy;9E;false
PG0499;35300;Economy;9F;false
PG0500;105400;Business;1D;false
PG0500;105400;Business;3A;false
PG0500;35100;Economy;10E;false
PG0500;35100;Economy;12B;false
PG0500;35100;Economy;12D;false
PG0500;35100;Economy;12F;false
PG0500;35100;Economy;14B;false
PG0500;35100;Economy;14D;false
PG0500;35100;Economy;15B;false
PG0500;35100;Economy;16E;false
PG0500;35100;Economy;16F;false
PG0500;35100;Economy;17B;false
PG0500;35100;Economy;17C;false
PG0500;35100;Economy;17D;false
PG0500;35100;Economy;18E;false
PG0500;35100;Economy;18F;false
PG0500;35100;Economy;19F;false
PG0500;35100;Economy;21D;false
PG0500;35100;Economy;22B;false
PG0500;35100;Economy;22F;false
PG0500;35100;Economy;4E;false
PG0500;35100;Economy;5B;false
PG0500;35100;Economy;5C;false
PG0500;35100;Economy;5D;false
PG0500;35100;Economy;5E;false
PG0500;35100;Economy;6A;false
PG0500;35100;Economy;8B;false
PG0500;35100;Economy;8E;false
PG0500;35100;Economy;9D;false
PG0501;117400;Business;1A;false
PG0501;117400;Business;1C;false
PG0501;117400;Business;1D;false
PG0501;117400;Business;1F;false
PG0501;117400;Business;2A;false
PG0501;117400;Business;2C;false
PG0501;117400;Business;2D;false
PG0501;117400;Business;2F;false
PG0501;117400;Business;3A;false
PG0501;117400;Business;3C;false
PG0501;117400;Business;3D;false
PG0501;117400;Business;3F;false
PG0501;117400;Business;4A;false
PG0501;117400;Business;4C;false
PG0501;117400;Business;4D;false
PG0501;117400;Business;4F;false
PG0501;117400;Business;5A;false
PG0501;117400;Business;5C;false
PG0501;117400;Business;5D;false
PG0501;117400;Business;5F;false
PG0501;39100;Economy;10A;false
PG0501;39100;Economy;10B;false
PG0501;39100;Economy;10C;false
PG0501;39100;Economy;10D;false
PG0501;39100;Economy;10E;false
PG0501;39100;Economy;10F;false
PG0501;39100;Economy;11A;false
PG0501;39100;Economy;11B;false
PG0501;39100;Economy;11C;false
PG0501;39100;Economy;11D;false
PG0501;39100;Economy;11E;false
PG0501;39100;Economy;11F;false
PG0501;39100;Economy;12A;false
PG0501;39100;Economy;12B;false
PG0501;39100;Economy;12D;false
PG0501;39100;Economy;12E;false
PG0501;39100;Economy;12F;false
PG0501;39100;Economy;13B;false
PG0501;39100;Economy;13C;false
PG0501;39100;Economy;13D;false
PG0501;39100;Economy;13E;false
PG0501;39100;Economy;13F;false
PG0501;39100;Economy;14A;false
PG0501;39100;Economy;14B;false
PG0501;39100;Economy;14C;false
PG0501;39100;Economy;14D;false
PG0501;39100;Economy;14E;false
PG0501;39100;Economy;14F;false
PG0501;39100;Economy;15A;false
PG0501;39100;Economy;15B;false
PG0501;39100;Economy;15C;false
PG0501;39100;Economy;15D;false
PG0501;39100;Economy;15E;false
PG0501;39100;Economy;15F;false
PG0501;39100;Economy;16A;false
PG0501;39100;Economy;16B;false
PG0501;39100;Economy;16C;false
PG0501;39100;Economy;16D;false
PG0501;39100;Economy;16E;false
PG0501;39100;Economy;16F;false
PG0501;39100;Economy;17A;false
PG0501;39100;Economy;17B;false
PG0501;39100;Economy;17C;false
PG0501;39100;Economy;17D;false
PG0501;39100;Economy;17E;false
PG0501;39100;Economy;17F;false
PG0501;39100;Economy;18A;false
PG0501;39100;Economy;18B;false
PG0501;39100;Economy;18C;false
PG0501;39100;Economy;18D;false
PG0501;39100;Economy;18E;false
PG0501;39100;Economy;18F;false
PG0501;39100;Economy;19A;false
PG0501;39100;Economy;19B;false
PG0501;39100;Economy;19C;false
PG0501;39100;Economy;19D;false
PG0501;39100;Economy;19E;false
PG0501;39100;Economy;19F;false
PG0501;39100;Economy;20A;false
PG0501;39100;Economy;20C;false
PG0501;39100;Economy;20D;false
PG0501;39100;Economy;20E;false
PG0501;39100;Economy;20F;false
PG0501;39100;Economy;21A;false
PG0501;39100;Economy;21B;false
PG0501;39100;Economy;21C;false
PG0501;39100;Economy;21E;false
PG0501;39100;Economy;21F;false
PG0501;39100;Economy;6A;false
PG0501;39100;Economy;6B;false
PG0501;39100;Economy;6C;false
PG0501;39100;Economy;6D;false
PG0501;39100;Economy;6E;false
PG0501;39100;Economy;6F;false
PG0501;39100;Economy;7A;false
PG0501;39100;Economy;7B;false
PG0501;39100;Economy;7C;false
PG0501;39100;Economy;7D;false
PG0501;39100;Economy;7E;false
PG0501;39100;Economy;7F;false
PG0501;39100;Economy;8A;false
PG0501;43000;Economy;8B;true
PG0501;43000;Economy;8C;true
PG0501;43000;Economy;8D;true
PG0501;43000;Economy;8E;true
PG0501;39100;Economy;8F;false
PG0501;39100;Economy;9A;false
PG0501;39100;Economy;9C;false
PG0501;39100;Economy;9D;false
PG0501;39100;Economy;9E;false
PG0501;39100;Economy;9F;false
PG0502;117400;Business;1A;false
PG0502;117400;Business;1D;false
PG0502;117400;Business;1F;false
PG0502;117400;Business;2A;false
PG0502;117400;Business;2C;false
PG0502;117400;Business;2D;false
PG0502;117400;Business;2F;false
PG0502;117400;Business;3A;false
PG0502;117400;Business;3C;false
PG0502;117400;Business;3D;false
PG0502;117400;Business;3F;false
PG0502;117400;Business;4A;false
PG0502;117400;Business;4C;false
PG0502;117400;Business;4D;false
PG0502;117400;Business;4F;false
PG0502;117400;Business;5A;false
PG0502;117400;Business;5C;false
PG0502;117400;Business;5D;false
PG0502;117400;Business;5F;false
PG0502;39100;Economy;10A;false
PG0502;39100;Economy;10B;false
PG0502;39100;Economy;10D;false
PG0502;39100;Economy;10E;false
PG0502;39100;Economy;10F;false
PG0502;39100;Economy;11A;false
PG0502;39100;Economy;11B;false
PG0502;39100;Economy;11C;false
PG0502;39100;Economy;11D;false
PG0502;39100;Economy;11E;false
PG0502;39100;Economy;11F;false
PG0502;39100;Economy;12A;false
PG0502;39100;Economy;12B;false
PG0502;39100;Economy;12C;false
PG0502;39100;Economy;12D;false
PG0502;39100;Economy;12E;false
PG0502;39100;Economy;12F;false
PG0502;39100;Economy;13A;false
PG0502;39100;Economy;13B;false
PG0502;39100;Economy;13C;false
PG0502;39100;Economy;13D;false
PG0502;39100;Economy;13E;false
PG0502;39100;Economy;14A;false
PG0502;39100;Economy;14B;false
PG0502;39100;Economy;14C;false
PG0502;39100;Economy;14D;false
PG0502;39100;Economy;14E;false
PG0502;39100;Economy;14F;false
PG0502;39100;Economy;15A;false
PG0502;39100;Economy;15B;false
PG0502;39100;Economy;15C;false
PG0502;39100;Economy;15D;false
PG0502;39100;Economy;15E;false
PG0502;39100;Economy;15F;false
PG0502;39100;Economy;16A;false
PG0502;39100;Economy;16B;false
PG0502;39100;Economy;16C;false
PG0502;39100;Economy;16D;false
PG0502;39100;Economy;16E;false
PG0502;39100;Economy;16F;false
PG0502;39100;Economy;17A;false
PG0502;39100;Economy;17B;false
PG0502;39100;Economy;17C;false
PG0502;39100;Economy;17D;false
PG0502;39100;Economy;17E;false
PG0502;39100;Economy;17F;false
PG0502;39100;Economy;18A;false
PG0502;39100;Economy;18B;false
PG0502;39100;Economy;18C;false
PG0502;39100;Economy;18D;false
PG0502;39100;Economy;18E;false
PG0502;39100;Economy;18F;false
PG0502;39100;Economy;19A;false
PG0502;39100;Economy;19B;false
PG0502;39100;Economy;19C;false
PG0502;39100;Economy;19D;false
PG0502;39100;Economy;19E;false
PG0502;39100;Economy;19F;false
PG0502;39100;Economy;20A;false
PG0502;39100;Economy;20B;false
PG0502;39100;Economy;20C;false
PG0502;39100;Economy;20D;false
PG0502;39100;Economy;20E;false
PG0502;39100;Economy;20F;false
PG0502;39100;Economy;21A;false
PG0502;39100;Economy;21B;false
PG0502;39100;Economy;21C;false
PG0502;39100;Economy;21D;false
PG0502;39100;Economy;21E;false
PG0502;39100;Economy;21F;false
PG0502;39100;Economy;6A;false
PG0502;39100;Economy;6B;false
PG0502;39100;Economy;6C;false
PG0502;39100;Economy;6D;false
PG0502;39100;Economy;6E;false
PG0502;39100;Economy;6F;false
PG0502;39100;Economy;7A;false
PG0502;39100;Economy;7B;false
PG0502;39100;Economy;7C;false
PG0502;39100;Economy;7E;false
PG0502;39100;Economy;7F;false
PG0502;39100;Economy;8A;false
PG0502;43000;Economy;8B;true
PG0502;43000;Economy;8C;true
PG0502;43000;Economy;8D;true
PG0502;43000;Economy;8E;true
PG0502;39100;Economy;8F;false
PG0502;39100;Economy;9A;false
PG0502;39100;Economy;9B;false
PG0502;39100;Economy;9C;false
PG0502;39100;Economy;9D;false
PG0502;39100;Economy;9E;false
PG0502;39100;Economy;9F;false
